Product_ID,Product_Name,Country,avg_price,std_price,min_price,max_price,count,CV
AHSSHO595,Sport Synthetic Hat Orange,Switzerland,38.09,4.454772721475255,34.94,41.24,2,11.6953865095176
AHSSHR845,Sport Synthetic Hat Red,Andorra,36.31999999999999,2.3475945135393403,34.66,37.98,2,6.463641281771312
AHSSHR845,Sport Synthetic Hat Red,Austria,38.5,,38.5,38.5,1,
AHSSHR845,Sport Synthetic Hat Red,Canada,24.756666666666664,12.667901694177031,16.89,39.37,3,51.169658115700955
AHSSHR845,Sport Synthetic Hat Red,China,22.03,,22.03,22.03,1,
AHSSHR845,Sport Synthetic Hat Red,France,34.06,8.96225975968115,27.7,44.31,3,26.31315255337977
AHSSHR845,Sport Synthetic Hat Red,Italy,41.83,,41.83,41.83,1,
AHSSHR845,Sport Synthetic Hat Red,Japan,36.375,6.243752877877213,31.96,40.79,2,17.16495636529818
AHSSHR845,Sport Synthetic Hat Red,Switzerland,15.42,,15.42,15.42,1,
AHSSHR845,Sport Synthetic Hat Red,USA,30.255,18.533268734899412,17.15,43.36,2,61.25687897834875
AHSSHW514,Sport Synthetic Hat White,Austria,38.62,,38.62,38.62,1,
AHSSHW514,Sport Synthetic Hat White,Canada,23.253333333333334,4.89148580017701,17.93,27.55,3,21.035632741586912
AHSSHW514,Sport Synthetic Hat White,France,44.7,,44.7,44.7,1,
AHSSHW514,Sport Synthetic Hat White,Japan,27.12,7.179143402941607,19.33,33.47,3,26.471767709961675
AHSSHW514,Sport Synthetic Hat White,South Korea,41.865,0.7283199846221448,41.35,42.38,2,1.7396870527221897
AHSSHW514,Sport Synthetic Hat White,Spain,29.82,13.958287860622448,19.95,39.69,2,46.8084770644616
AHSSHW514,Sport Synthetic Hat White,Switzerland,29.83,10.493464632808367,22.41,37.25,2,35.17755492057783
AHSSHW514,Sport Synthetic Hat White,USA,30.683333333333337,7.513565509574444,19.45,37.59,6,24.48744870040557
AHSSHY721,Sport Synthetic Hat Yellow,Canada,36.38666666666666,7.630572280853731,28.93,44.18,3,20.9707922705764
AHSSHY721,Sport Synthetic Hat Yellow,China,43.5,,43.5,43.5,1,
AHSSHY721,Sport Synthetic Hat Yellow,France,21.235,2.4112341238461283,19.53,22.94,2,11.354999405915368
AHSSHY721,Sport Synthetic Hat Yellow,Italy,32.382,11.876776498696941,18.3,44.87,5,36.67709375176623
AHSSHY721,Sport Synthetic Hat Yellow,Japan,21.663333333333338,5.164594208002537,15.7,24.69,3,23.840256384070795
AHSSHY721,Sport Synthetic Hat Yellow,South Korea,31.744999999999997,6.936717523440032,26.84,36.65,2,21.851370368373075
AHSSHY721,Sport Synthetic Hat Yellow,Spain,17.67,,17.67,17.67,1,
AHSSHY721,Sport Synthetic Hat Yellow,Switzerland,34.4,,34.4,34.4,1,
AHSSHY721,Sport Synthetic Hat Yellow,USA,29.798333333333336,8.831510440840042,15.91,38.81,6,29.63759866046213
AHSWHB137,Sport Wool Hat Black,Austria,26.18,,26.18,26.18,1,
AHSWHB137,Sport Wool Hat Black,China,43.85,,43.85,43.85,1,
AHSWHB137,Sport Wool Hat Black,France,30.104999999999997,8.563747232763625,18.9,39.73,4,28.44626219154169
AHSWHB137,Sport Wool Hat Black,Italy,34.5,,34.5,34.5,1,
AHSWHB137,Sport Wool Hat Black,Japan,32.394,11.518321492300865,16.68,44.86,5,35.55695959838509
AHSWHB137,Sport Wool Hat Black,Spain,43.16,,43.16,43.16,1,
AHSWHB137,Sport Wool Hat Black,Switzerland,41.86,,41.86,41.86,1,
AHSWHB137,Sport Wool Hat Black,USA,38.730000000000004,1.2162236636408685,37.87,39.59,2,3.1402624932632803
AHSWHB919,Sport Wool Hat Blue,Andorra,23.79,,23.79,23.79,1,
AHSWHB919,Sport Wool Hat Blue,Austria,25.973333333333333,6.359751043345433,18.78,30.85,3,24.48569446873242
AHSWHB919,Sport Wool Hat Blue,Canada,33.75666666666667,9.87801768237602,23.39,43.06,3,29.262420309201204
AHSWHB919,Sport Wool Hat Blue,China,41.78,,41.78,41.78,1,
AHSWHB919,Sport Wool Hat Blue,France,42.42,,42.42,42.42,1,
AHSWHB919,Sport Wool Hat Blue,Italy,41.41,,41.41,41.41,1,
AHSWHB919,Sport Wool Hat Blue,Japan,26.485,8.633773798287747,20.38,32.59,2,32.59873059576268
AHSWHB919,Sport Wool Hat Blue,South Korea,30.8725,4.757466938052923,25.14,36.79,4,15.410047576493396
AHSWHB919,Sport Wool Hat Blue,Spain,29.099999999999998,12.314728309359218,15.22,43.04,4,42.3186539840523
AHSWHB919,Sport Wool Hat Blue,Switzerland,26.13,,26.13,26.13,1,
AHSWHB919,Sport Wool Hat Blue,USA,28.74,,28.74,28.74,1,
AHSWHG250,Sport Wool Hat Gray,Austria,34.14,,34.14,34.14,1,
AHSWHG250,Sport Wool Hat Gray,China,28.26,,28.26,28.26,1,
AHSWHG250,Sport Wool Hat Gray,France,31.84,7.880171317934655,23.99,39.75,3,24.749281777432962
AHSWHG250,Sport Wool Hat Gray,Italy,26.863333333333333,12.110096338730479,18.04,40.67,3,45.08039336914187
AHSWHG250,Sport Wool Hat Gray,Japan,29.33,10.149463039983937,17.79,36.87,3,34.60437449704718
AHSWHG250,Sport Wool Hat Gray,USA,19.808,5.707325993843352,15.36,29.63,5,28.81323704484729
AHSWHG703,Sport Wool Hat Green,Canada,21.0,2.06475180106472,19.54,22.46,2,9.832151433641524
AHSWHG703,Sport Wool Hat Green,China,39.77,,39.77,39.77,1,
AHSWHG703,Sport Wool Hat Green,France,29.025,10.576922993006994,18.7,40.56,4,36.44073382603615
AHSWHG703,Sport Wool Hat Green,Italy,43.67,,43.67,43.67,1,
AHSWHG703,Sport Wool Hat Green,Japan,25.91,5.8124177413534195,21.8,30.02,2,22.433105910279505
AHSWHG703,Sport Wool Hat Green,South Korea,40.58,,40.58,40.58,1,
AHSWHG703,Sport Wool Hat Green,Spain,33.775,14.403765132769973,23.59,43.96,2,42.64623281353064
AHSWHG703,Sport Wool Hat Green,Switzerland,19.07,,19.07,19.07,1,
AHSWHG703,Sport Wool Hat Green,USA,26.645,9.545513605877893,15.17,38.11,6,35.824783658764844
AHSWHO713,Sport Wool Hat Orange,Austria,28.13,1.6404877323527904,26.97,29.29,2,5.831808504631321
AHSWHO713,Sport Wool Hat Orange,China,24.2,,24.2,24.2,1,
AHSWHO713,Sport Wool Hat Orange,France,31.47,3.3327616176378387,28.88,35.23,3,10.590281594019189
AHSWHO713,Sport Wool Hat Orange,Italy,44.375,0.4030508652763273,44.09,44.66,2,0.9082836400593292
AHSWHO713,Sport Wool Hat Orange,Japan,18.866666666666664,2.702486509371198,15.75,20.56,3,14.32413344189681
AHSWHO713,Sport Wool Hat Orange,South Korea,22.310000000000002,4.539625535217632,19.1,25.52,2,20.347940543333177
AHSWHO713,Sport Wool Hat Orange,Spain,28.790000000000003,8.888261922333296,18.67,35.33,3,30.872740265138226
AHSWHO713,Sport Wool Hat Orange,USA,37.004999999999995,0.44547727214752425,36.69,37.32,2,1.203829947703079
AHSWHR919,Sport Wool Hat Red,Andorra,20.5,,20.5,20.5,1,
AHSWHR919,Sport Wool Hat Red,Austria,39.290000000000006,7.551900423072325,33.95,44.63,2,19.220922430828004
AHSWHR919,Sport Wool Hat Red,Canada,21.3375,8.027545805952569,15.9,33.18,4,37.62177296287086
AHSWHR919,Sport Wool Hat Red,China,30.28333333333333,6.655481450153199,22.8,35.54,3,21.977374078656688
AHSWHR919,Sport Wool Hat Red,France,34.67,1.2869343417595143,33.76,35.58,2,3.7119536826060404
AHSWHR919,Sport Wool Hat Red,Italy,24.54,9.291383104791235,17.97,31.11,2,37.86219684104008
AHSWHR919,Sport Wool Hat Red,Japan,18.755,3.10047845770079,16.02,22.43,4,16.531476713947164
AHSWHR919,Sport Wool Hat Red,South Korea,16.82,,16.82,16.82,1,
AHSWHR919,Sport Wool Hat Red,Spain,26.853333333333335,9.159193923775899,16.42,33.57,3,34.108219676424646
AHSWHR919,Sport Wool Hat Red,Switzerland,32.24,,32.24,32.24,1,
AHSWHR919,Sport Wool Hat Red,USA,40.973333333333336,0.33827996294981905,40.59,41.23,3,0.8256100625198968
AHSWHW394,Sport Wool Hat White,Austria,26.38,11.635802507777452,17.53,39.56,3,44.10842497262112
AHSWHW394,Sport Wool Hat White,Canada,21.900000000000002,5.034312266834466,16.09,24.97,3,22.987727245819478
AHSWHW394,Sport Wool Hat White,China,29.53,11.342183799133803,19.94,43.47,4,38.409020654025746
AHSWHW394,Sport Wool Hat White,France,34.13,,34.13,34.13,1,
AHSWHW394,Sport Wool Hat White,Italy,22.31,,22.31,22.31,1,
AHSWHW394,Sport Wool Hat White,Japan,31.415999999999997,7.196567237231929,22.95,42.51,5,22.90733141466746
AHSWHW394,Sport Wool Hat White,South Korea,33.89666666666667,9.06060336475079,23.65,40.85,3,26.730071879489003
AHSWHW394,Sport Wool Hat White,Spain,20.28,,20.28,20.28,1,
AHSWHW394,Sport Wool Hat White,USA,32.6175,10.855835220439438,19.67,44.38,4,33.28224180406051
AHSWHY478,Sport Wool Hat Yellow,Andorra,44.87,,44.87,44.87,1,
AHSWHY478,Sport Wool Hat Yellow,Austria,22.206666666666667,5.816978024140484,16.12,27.71,3,26.194737424829555
AHSWHY478,Sport Wool Hat Yellow,Canada,29.33,10.977189986512938,21.46,41.87,3,37.4264916007942
AHSWHY478,Sport Wool Hat Yellow,China,25.0,,25.0,25.0,1,
AHSWHY478,Sport Wool Hat Yellow,France,23.545,2.7930717856868634,21.57,25.52,2,11.862696053034034
AHSWHY478,Sport Wool Hat Yellow,Italy,30.565,9.257208002416279,20.59,39.3,4,30.286955676153376
AHSWHY478,Sport Wool Hat Yellow,Japan,30.972,11.91873818824795,15.47,44.17,5,38.48230074986423
AHSWHY478,Sport Wool Hat Yellow,South Korea,32.45,11.808683245815338,24.1,40.8,2,36.39039521052492
AHSWHY478,Sport Wool Hat Yellow,Spain,30.814,12.719594333153868,15.81,41.49,5,41.27862118892019
AHSWHY478,Sport Wool Hat Yellow,Switzerland,22.5,,22.5,22.5,1,
AHSWHY478,Sport Wool Hat Yellow,USA,20.36,,20.36,20.36,1,
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,Andorra,121.17,59.27626590803439,85.66,189.6,3,48.919919045996856
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,Canada,118.58333333333333,38.33149401384368,74.34,141.8,3,32.3245206019764
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,China,145.19,3.662813126546321,142.6,147.78,2,2.5227723166515057
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,France,163.92333333333332,30.343115089478427,129.8,187.87,3,18.510552751984726
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,Italy,146.1525,54.83434955998536,87.97,195.09,4,37.518584738533626
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,Japan,101.48,6.650947300948944,96.14,108.93,3,6.553948857852723
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,South Korea,131.31400000000002,46.15283230745433,66.31,173.74,5,35.14692440063841
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,Spain,76.82499999999999,4.32042243304981,73.77,79.88,2,5.623719405206392
AHUCFHB110,Ultra Carbon Fiber Helmet Blue,USA,132.33666666666667,29.47673037046906,98.74,153.86,3,22.27404627374806
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Andorra,177.05,,177.05,177.05,1,
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Austria,136.78333333333333,31.78383603867434,115.6,173.33,3,23.236629247233587
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Canada,82.55,,82.55,82.55,1,
AHUCFHB964,Ultra Carbon Fiber Helmet Black,China,134.95,,134.95,134.95,1,
AHUCFHB964,Ultra Carbon Fiber Helmet Black,France,157.45,,157.45,157.45,1,
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Italy,117.78,23.16481815167129,101.4,134.16,2,19.66787073499006
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Japan,145.72333333333333,50.53466170197772,96.6,197.56,3,34.67849694762521
AHUCFHB964,Ultra Carbon Fiber Helmet Black,South Korea,197.95,,197.95,197.95,1,
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Spain,113.715,42.05164027716396,83.98,143.45,2,36.979853385361615
AHUCFHB964,Ultra Carbon Fiber Helmet Black,Switzerland,182.69,,182.69,182.69,1,
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Andorra,135.27,,135.27,135.27,1,
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Austria,143.37,69.57930726875628,94.17,192.57,2,48.53128776505285
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Canada,64.28,,64.28,64.28,1,
AHUCFHG616,Ultra Carbon Fiber Helmet Green,China,98.91499999999999,26.014458479853094,80.52,117.31,2,26.29981143391103
AHUCFHG616,Ultra Carbon Fiber Helmet Green,France,138.37,37.68920358228157,90.93,172.76,4,27.23798770129477
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Japan,124.96,43.853753773194825,75.07,186.16,6,35.094233173171276
AHUCFHG616,Ultra Carbon Fiber Helmet Green,South Korea,156.045,34.907550759112276,113.22,188.89,4,22.370182164832116
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Spain,154.98,,154.98,154.98,1,
AHUCFHG616,Ultra Carbon Fiber Helmet Green,Switzerland,108.85,34.43610024378486,84.5,133.2,2,31.636288694336113
AHUCFHG616,Ultra Carbon Fiber Helmet Green,USA,136.01333333333332,46.950084486966944,86.43,179.79,3,34.51873675642115
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,Andorra,87.02,,87.02,87.02,1,
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,Austria,121.655,81.01322392054274,64.37,178.94,2,66.5925970330383
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,Canada,134.64333333333335,49.56145410834243,77.83,169.01,3,36.80943785433795
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,China,130.58,,130.58,130.58,1,
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,France,131.12,29.05723317867687,104.6,162.18,3,22.16079406549487
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,Japan,89.74666666666667,13.311263401095081,75.46,101.8,3,14.832042119776126
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,South Korea,102.57,,102.57,102.57,1,
AHUCFHG658,Ultra Carbon Fiber Helmet Gray,USA,137.29142857142855,52.859660242498535,60.49,199.19,7,38.50179198550423
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Andorra,159.1,,159.1,159.1,1,
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Austria,127.37666666666667,53.63739398342665,66.05,165.54,3,42.109277458006424
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Canada,135.03400000000002,41.390214785622945,66.19,173.08,5,30.65169867264758
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,China,162.0,,162.0,162.0,1,
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,France,149.1966666666667,40.888341044035194,103.48,182.27,3,27.405666599366736
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Italy,109.67500000000001,24.982082579320718,92.01,127.34,2,22.778283637402065
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Japan,92.935,20.371746365984436,78.53,107.34,2,21.920424346031563
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Spain,112.74,,112.74,112.74,1,
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,Switzerland,182.22,,182.22,182.22,1,
AHUCFHO402,Ultra Carbon Fiber Helmet Orange,USA,94.31333333333333,33.836751223090744,67.28,132.26,3,35.876954007659656
AHUCFHR527,Ultra Carbon Fiber Helmet Red,Andorra,135.34,81.45870119269028,77.74,192.94,2,60.18819358112183
AHUCFHR527,Ultra Carbon Fiber Helmet Red,Austria,83.525,6.031620843521251,79.26,87.79,2,7.2213359395645025
AHUCFHR527,Ultra Carbon Fiber Helmet Red,Canada,94.36,,94.36,94.36,1,
AHUCFHR527,Ultra Carbon Fiber Helmet Red,China,70.75,,70.75,70.75,1,
AHUCFHR527,Ultra Carbon Fiber Helmet Red,France,125.04,,125.04,125.04,1,
AHUCFHR527,Ultra Carbon Fiber Helmet Red,Italy,125.46333333333332,30.34184788923268,90.93,147.85,3,24.183836889316414
AHUCFHR527,Ultra Carbon Fiber Helmet Red,South Korea,87.09,,87.09,87.09,1,
AHUCFHR527,Ultra Carbon Fiber Helmet Red,Spain,151.42666666666665,62.46789362010963,79.88,195.14,3,41.25290148373886
AHUCFHR527,Ultra Carbon Fiber Helmet Red,USA,97.22666666666667,21.972051186298774,79.68,121.87,3,22.598790989747776
AHUCFHW823,Ultra Carbon Fiber Helmet White,Andorra,173.2733333333333,13.400635557067181,159.42,186.17,3,7.73381298741902
AHUCFHW823,Ultra Carbon Fiber Helmet White,Austria,140.63,79.30909657788318,84.55,196.71,2,56.395574612730705
AHUCFHW823,Ultra Carbon Fiber Helmet White,Canada,126.39000000000001,13.222896808188436,117.04,135.74,2,10.461980226432814
AHUCFHW823,Ultra Carbon Fiber Helmet White,China,172.19,,172.19,172.19,1,
AHUCFHW823,Ultra Carbon Fiber Helmet White,France,156.7,,156.7,156.7,1,
AHUCFHW823,Ultra Carbon Fiber Helmet White,Italy,113.478,41.39011681549112,76.53,179.59,5,36.474133149589456
AHUCFHW823,Ultra Carbon Fiber Helmet White,Japan,189.49,1.8101933598375632,188.21,190.77,2,0.9552975670682164
AHUCFHW823,Ultra Carbon Fiber Helmet White,South Korea,139.79,,139.79,139.79,1,
AHUCFHW823,Ultra Carbon Fiber Helmet White,Spain,176.83,,176.83,176.83,1,
AHUCFHW823,Ultra Carbon Fiber Helmet White,Switzerland,111.99333333333334,53.40189540955763,70.25,172.17,3,47.683102038416834
AHUCFHW823,Ultra Carbon Fiber Helmet White,USA,107.944,39.93198584259658,60.38,183.77,10,36.99324264673959
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Andorra,130.37,,130.37,130.37,1,
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Austria,135.87666666666667,37.623377484395704,97.15,172.29,3,27.68935859803918
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Canada,116.745,54.602045443981915,66.86,175.11,4,46.77035028821955
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,China,168.5,,168.5,168.5,1,
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,France,143.30599999999998,29.225887155054842,114.39,190.68,5,20.39404292566595
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Italy,153.495,59.89901543431243,111.14,195.85,2,39.023431013591605
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Japan,107.62333333333333,50.76520987185352,67.55,164.71,3,47.169334287967466
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,South Korea,179.53,16.291740238538072,168.01,191.05,2,9.07466174931102
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,Switzerland,127.25999999999999,46.358339055665056,98.16,180.72,3,36.42805206322887
AHUCFHY126,Ultra Carbon Fiber Helmet Yellow,USA,135.89666666666668,30.265409849088996,117.31,170.82,3,22.27089934687311
AHUFBB186,Ultra Fleece Beanie Blue,Canada,29.515,20.41417277285563,15.08,43.95,2,69.16541681468958
AHUFBB186,Ultra Fleece Beanie Blue,China,20.1,,20.1,20.1,1,
AHUFBB186,Ultra Fleece Beanie Blue,France,33.865,7.687585229879839,26.06,41.19,4,22.700679846094314
AHUFBB186,Ultra Fleece Beanie Blue,Italy,32.602,11.021468595427745,23.73,44.84,5,33.80611188095131
AHUFBB186,Ultra Fleece Beanie Blue,Japan,29.400000000000002,7.425557218148685,20.83,33.92,3,25.256997340641785
AHUFBB186,Ultra Fleece Beanie Blue,South Korea,28.517500000000002,8.988382780011095,17.37,39.36,4,31.5188315245414
AHUFBB186,Ultra Fleece Beanie Blue,Spain,35.03,,35.03,35.03,1,
AHUFBB186,Ultra Fleece Beanie Blue,Switzerland,24.4,,24.4,24.4,1,
AHUFBB186,Ultra Fleece Beanie Blue,USA,28.601999999999997,8.437403036479887,18.94,39.17,5,29.4993463271096
AHUFBB666,Ultra Fleece Beanie Black,Andorra,23.314999999999998,6.399316369738257,18.79,27.84,2,27.4472072474298
AHUFBB666,Ultra Fleece Beanie Black,Austria,20.42,0.3394112549695444,20.18,20.66,2,1.6621511017117747
AHUFBB666,Ultra Fleece Beanie Black,Canada,27.275,3.896158364337879,24.52,30.03,2,14.284723608938146
AHUFBB666,Ultra Fleece Beanie Black,China,32.95,,32.95,32.95,1,
AHUFBB666,Ultra Fleece Beanie Black,France,23.630000000000003,11.554124804588184,15.46,31.8,2,48.89600001941677
AHUFBB666,Ultra Fleece Beanie Black,Italy,28.585,4.391133111168461,25.48,31.69,2,15.361669096268885
AHUFBB666,Ultra Fleece Beanie Black,Japan,26.28,7.630722988900417,19.46,40.98,7,29.03623663965151
AHUFBB666,Ultra Fleece Beanie Black,South Korea,40.93,,40.93,40.93,1,
AHUFBB666,Ultra Fleece Beanie Black,Spain,20.72,5.317442994522838,16.96,24.48,2,25.663334915650765
AHUFBB666,Ultra Fleece Beanie Black,Switzerland,29.936666666666667,7.550796867439443,22.45,37.55,3,25.222570540383398
AHUFBB666,Ultra Fleece Beanie Black,USA,21.733333333333334,5.894958297845145,18.28,28.54,3,27.124041247753734
AHUFBG853,Ultra Fleece Beanie Gray,Andorra,28.08,,28.08,28.08,1,
AHUFBG853,Ultra Fleece Beanie Gray,Austria,19.475,5.126524163602471,15.85,23.1,2,26.323615730949783
AHUFBG853,Ultra Fleece Beanie Gray,Canada,33.522000000000006,6.342126614945495,25.45,40.24,5,18.919296625933697
AHUFBG853,Ultra Fleece Beanie Gray,China,21.93,,21.93,21.93,1,
AHUFBG853,Ultra Fleece Beanie Gray,France,28.92,7.594326829943521,23.55,34.29,2,26.25977465402324
AHUFBG853,Ultra Fleece Beanie Gray,Italy,22.22,4.54368426133096,17.36,28.3,4,20.448624038393163
AHUFBG853,Ultra Fleece Beanie Gray,Japan,33.806666666666665,11.174758759513931,21.01,41.64,3,33.05489674476612
AHUFBG853,Ultra Fleece Beanie Gray,South Korea,25.43,11.568266940211917,17.25,33.61,2,45.490628943027595
AHUFBG853,Ultra Fleece Beanie Gray,Switzerland,40.05,,40.05,40.05,1,
AHUFBG853,Ultra Fleece Beanie Gray,USA,35.559999999999995,14.263901990689646,19.09,43.91,3,40.11221032252432
AHUFBG898,Ultra Fleece Beanie Green,Andorra,34.7,,34.7,34.7,1,
AHUFBG898,Ultra Fleece Beanie Green,Austria,28.650000000000002,13.8679450532514,17.2,44.07,3,48.40469477574659
AHUFBG898,Ultra Fleece Beanie Green,Canada,27.595,0.6010407640085651,27.17,28.02,2,2.17807850700694
AHUFBG898,Ultra Fleece Beanie Green,China,26.7,,26.7,26.7,1,
AHUFBG898,Ultra Fleece Beanie Green,France,35.98,,35.98,35.98,1,
AHUFBG898,Ultra Fleece Beanie Green,Italy,31.299999999999997,2.913279938488575,29.24,33.36,2,9.307603637343691
AHUFBG898,Ultra Fleece Beanie Green,Japan,17.69,,17.69,17.69,1,
AHUFBG898,Ultra Fleece Beanie Green,Switzerland,30.405,19.395939007946996,16.69,44.12,2,63.79193885198815
AHUFBG898,Ultra Fleece Beanie Green,USA,37.54,,37.54,37.54,1,
AHUFBO202,Ultra Fleece Beanie Orange,Andorra,26.68,,26.68,26.68,1,
AHUFBO202,Ultra Fleece Beanie Orange,Austria,32.10666666666667,8.851419848438628,22.01,38.53,3,27.568791056183432
AHUFBO202,Ultra Fleece Beanie Orange,France,30.609999999999996,10.085930794924185,15.6,40.3,7,32.949790248037196
AHUFBO202,Ultra Fleece Beanie Orange,Italy,15.85,,15.85,15.85,1,
AHUFBO202,Ultra Fleece Beanie Orange,Japan,38.52,,38.52,38.52,1,
AHUFBO202,Ultra Fleece Beanie Orange,South Korea,22.14,6.759940828143396,17.36,26.92,2,30.53270473416168
AHUFBO202,Ultra Fleece Beanie Orange,Spain,30.494999999999997,7.04691185319262,23.91,37.43,4,23.108417291990886
AHUFBO202,Ultra Fleece Beanie Orange,Switzerland,42.44,,42.44,42.44,1,
AHUFBO202,Ultra Fleece Beanie Orange,USA,24.54,,24.54,24.54,1,
AHUFBR292,Ultra Fleece Beanie Red,Andorra,33.72666666666667,13.04638008542344,18.69,42.04,3,38.682684578247006
AHUFBR292,Ultra Fleece Beanie Red,Austria,32.155,3.9385847712090687,29.37,34.94,2,12.248747539135652
AHUFBR292,Ultra Fleece Beanie Red,Canada,30.513333333333335,12.007940428455386,18.1,42.07,3,39.35309294883783
AHUFBR292,Ultra Fleece Beanie Red,China,31.286666666666665,13.24161747421112,16.01,39.48,3,42.3235163249876
AHUFBR292,Ultra Fleece Beanie Red,France,29.433333333333334,9.69614528218989,19.32,38.65,3,32.94273595308004
AHUFBR292,Ultra Fleece Beanie Red,Italy,28.883333333333336,11.607145787545418,15.5,36.2,3,40.186309708755054
AHUFBR292,Ultra Fleece Beanie Red,Japan,31.419999999999998,14.011969882925097,16.71,44.61,3,44.595703001034686
AHUFBR292,Ultra Fleece Beanie Red,Spain,30.407999999999998,8.655528291213656,18.04,40.56,5,28.46464184166554
AHUFBR292,Ultra Fleece Beanie Red,Switzerland,28.94,,28.94,28.94,1,
AHUFBW967,Ultra Fleece Beanie White,Austria,42.97,,42.97,42.97,1,
AHUFBW967,Ultra Fleece Beanie White,Canada,30.89,,30.89,30.89,1,
AHUFBW967,Ultra Fleece Beanie White,China,44.02,,44.02,44.02,1,
AHUFBW967,Ultra Fleece Beanie White,France,30.845,10.588737727730658,18.68,40.05,4,34.32886279050303
AHUFBW967,Ultra Fleece Beanie White,Italy,28.150000000000002,3.810209967967644,24.46,32.07,3,13.535381768979196
AHUFBW967,Ultra Fleece Beanie White,Japan,17.17,2.41830519165799,15.46,18.88,2,14.08447985822941
AHUFBW967,Ultra Fleece Beanie White,South Korea,29.89,,29.89,29.89,1,
AHUFBW967,Ultra Fleece Beanie White,Spain,34.83,,34.83,34.83,1,
AHUFBW967,Ultra Fleece Beanie White,Switzerland,29.18,,29.18,29.18,1,
AHUFBW967,Ultra Fleece Beanie White,USA,26.865000000000002,4.603265145524427,23.61,30.12,2,17.13480418955677
AHUFBY769,Ultra Fleece Beanie Yellow,Andorra,35.14,,35.14,35.14,1,
AHUFBY769,Ultra Fleece Beanie Yellow,Austria,24.03,7.679179643685906,18.6,29.46,2,31.956636053624244
AHUFBY769,Ultra Fleece Beanie Yellow,Canada,34.77333333333333,4.320698246040022,31.98,39.75,3,12.4253208762654
AHUFBY769,Ultra Fleece Beanie Yellow,France,32.553333333333335,14.793097489482497,15.94,44.3,3,45.442650489911415
AHUFBY769,Ultra Fleece Beanie Yellow,Italy,33.31166666666667,8.018793965844655,25.3,44.54,6,24.072028716199494
AHUFBY769,Ultra Fleece Beanie Yellow,Japan,23.4,,23.4,23.4,1,
AHUFBY769,Ultra Fleece Beanie Yellow,South Korea,35.82333333333333,8.953559813467114,25.61,42.32,3,24.99365352228654
AHUFBY769,Ultra Fleece Beanie Yellow,USA,34.48,9.215036624995038,24.11,41.73,3,26.725744272027374
AHUPSHB116,Ultra Pro Ski Helmet Black,Austria,87.32,29.44095786485215,62.92,120.02,3,33.71616796249674
AHUPSHB116,Ultra Pro Ski Helmet Black,Canada,117.80000000000001,67.01024175452586,60.65,191.55,3,56.8847553094447
AHUPSHB116,Ultra Pro Ski Helmet Black,China,153.44,14.043140674364842,143.51,163.37,2,9.152203254930164
AHUPSHB116,Ultra Pro Ski Helmet Black,France,131.07,,131.07,131.07,1,
AHUPSHB116,Ultra Pro Ski Helmet Black,Italy,120.14666666666666,41.4414591120213,90.5,167.5,3,34.49239189214956
