Year,Quarter,Region,Country,Main_Category,Subcategory,orders,revenue,production_cost,shipping_cost,profit,avg_sales_price,avg_delivery_days,has_shipping_rate,avg_shop_age,unique_products,top_product_revenue_share,profit_margin_pct,shipping_ratio,production_ratio,profit_per_order,revenue_per_order,revenue_share_country_quarter,profit_share_region_quarter,profit_yoy_growth,orders_yoy_growth,region_margin_pct,region_shipping_ratio,margin_gap_vs_region,shipping_gap_vs_region,pred_profit_margin_pct,pred_shipping_ratio,margin_gap_vs_model,shipping_gap_vs_model,risk_score,cluster_id,cluster_label,anomaly_flag,anomaly_score,anomaly_reason
2025,1,Europe,Switzerland,Clothing,Top base layers,25,1978.57,1107.18,51.61,819.78,79.1428,1.36,0.28,11.56,24,0.07055600762166615,0.4143295410321596,0.02608449536786669,0.5595859635999738,32.791199999999996,79.1428,0.018152373069308603,0.0019698708141236403,-0.23005109324517248,-0.21875,0.4308868741390168,0.016318075227523123,-0.016557333106857197,0.009766420140343568,0.42282711137742984,0.027399977003196234,-0.008497570345270267,-0.0013154816353295427,44.29160241698959,1,Pressao logistica,1,-0.13423366029986566,"margem baixa, crescimento fraco"
2025,2,North America,USA,Accessories,Hats,63,1860.07,1044.3700000000001,38.11,777.59,29.524920634920633,1.253968253968254,0.2222222222222222,9.476190476190476,32,0.11927508104533702,0.41804340696855496,0.0204884762401415,0.5614681167913036,12.342698412698413,29.524920634920633,0.008658265176110864,0.004944087098437175,-0.10139484358568407,-0.14864864864864868,0.4191594329936278,0.029242089680019647,-0.0011160260250728249,-0.008753613439878148,0.4309878375705243,0.022584276055427212,-0.012944430601969314,-0.002095799815285713,44.28876040629891,1,Pressao logistica,1,-0.1286772388418856,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2023,2,Asia,Japan,Technical equipment,Skis,52,39399.06,22449.1,326.27,16623.69,757.6742307692307,0.25,0.057692307692307696,4.865384615384615,15,0.20211878151407675,0.4219311323671174,0.00828116203787603,0.5697877055950066,319.6863461538461,757.6742307692307,0.27056803956211156,0.12006371064452823,-0.07581833353995882,0.0,0.43542199751806043,0.015849031833304057,-0.013490865150943054,-0.007567869795428027,0.43486426658667376,0.0062773293650004135,-0.012933134219556386,0.002003832672875617,44.27850323866858,0,Core rentavel,1,-0.01077660827806004,"abaixo do esperado pelo modelo, shipping acima do esperado, dependencia de poucos SKUs"
2024,2,North America,Canada,Accessories,Ski socks,55,1224.1299999999999,672.1,36.36,515.67,22.25690909090909,1.2545454545454546,0.2545454545454545,7.236363636363636,29,0.09992402767679903,0.42125427854884695,0.029702727651474928,0.5490429937996782,9.37581818181818,22.25690909090909,0.008113934049338483,0.0035538238184967545,0.05837078997598666,0.05769230769230771,0.4232609732569083,0.029513704265425544,-0.002006694708061363,0.0001890233860493834,0.4237400543382201,0.0272819612200028,-0.002485775789373146,0.0024207664314721267,44.277780581812806,1,Pressao logistica,1,-0.12290690866027237,"pressao de shipping, shipping acima do esperado"
2021,3,North America,Canada,Accessories,Hats,46,1390.05,763.88,50.55,575.62,30.218478260869563,1.7391304347826086,0.391304347826087,4.260869565217392,35,0.0660264019279882,0.4141002122225819,0.03636559835977123,0.5495341894176469,12.513478260869565,30.218478260869563,0.0124709723886454,0.005454351290658781,1.6085104454615489,2.066666666666667,0.41856099248135775,0.027948843634613998,-0.004460780258775832,0.008416754725157235,0.4149802553321763,0.03692298169942964,-0.0008800431095943861,-0.0005573833396584071,44.264707921035594,1,Pressao logistica,1,-0.05034771974570951,"margem baixa, pressao de shipping"
2021,1,Europe,France,Technical equipment,Skis,29,26009.61,14585.45,628.35,10795.81,896.8831034482758,1.0689655172413792,0.2413793103448276,6.586206896551724,13,0.1817731984447287,0.4150700452640389,0.02415837838398961,0.5607715763519715,372.26931034482755,896.8831034482758,0.3055597554498474,0.07117155745701316,-0.3896817311725712,-0.43137254901960786,0.4367853406540487,0.016634597591327495,-0.021715295390009826,0.007523780792662114,0.41339175657097693,0.025072980983722914,0.001678288693061969,-0.0009146025997333052,44.25545601823864,0,Core rentavel,1,-0.01523015450117804,"margem baixa, dependencia de poucos SKUs, crescimento fraco"
2023,2,Asia,China,Accessories,Goggles,34,4260.92,2416.2400000000002,108.99,1735.69,125.32117647058824,1.3529411764705883,0.29411764705882354,1.8823529411764706,31,0.06628380725289375,0.40735099462088,0.02557898294265088,0.5670700224364692,51.049705882352946,125.32117647058824,0.05996827715687889,0.012535928059811102,1.0638652064828356,0.8888888888888888,0.43542199751806043,0.015849031833304057,-0.028071002897180453,0.009729951109346824,0.4136216072587886,0.027220768378660925,-0.0062706126379086236,-0.0016417854360100438,44.25100809981696,1,Pressao logistica,1,-0.10753140838847519,margem baixa
2024,4,Europe,Spain,Technical equipment,Boots,42,26367.12,15297.05,376.88,10693.19,627.7885714285715,0.7380952380952381,0.14285714285714285,12.0,42,0.03400485149686428,0.40555017006028726,0.014293559554475423,0.5801562703852373,254.59976190476192,627.7885714285715,0.20261047972521265,0.029918719504915404,0.056967280361693184,0.050000000000000044,0.43515766034752545,0.01598833763095078,-0.029607490287238192,-0.0016947780764753565,0.4209936445975429,0.014792473301510926,-0.015443474537255641,-0.000498913747035503,44.24372458743829,0,Core rentavel,1,-0.04284748225802748,"margem baixa, abaixo do esperado pelo modelo"
2025,2,North America,USA,Accessories,Goggles,74,8071.46,4398.53,261.18,3411.75,109.07378378378378,1.4054054054054055,0.28378378378378377,9.45945945945946,44,0.078388544327792,0.42269304438106614,0.0323584580732606,0.5449484975456732,46.104729729729726,109.07378378378378,0.037571081216498194,0.02169265185778242,-0.06324647867988242,0.05714285714285716,0.4191594329936278,0.029242089680019647,0.0035336113874383512,0.0031163683932409515,0.42328355597895073,0.028315086431987276,-0.000590511597884591,0.004043371641273323,44.242514880989845,1,Pressao logistica,1,-0.11128018993314887,"pressao de shipping, shipping acima do esperado, crescimento fraco"
2025,3,North America,Canada,Technical equipment,Boots,51,30156.34,16874.12,711.85,12570.369999999999,591.3007843137254,1.0784313725490196,0.23529411764705882,8.215686274509803,49,0.045698184859303215,0.4168400409333493,0.023605318152003858,0.5595546409146468,246.4778431372549,591.3007843137254,0.1882846510154994,0.0826321801520453,-0.10369712271715092,-0.07272727272727275,0.4195183151165017,0.029934280696889217,-0.002678274183152418,-0.0063289625448853595,0.4280567847064516,0.022119580379414923,-0.011216743773102278,0.0014857377725889347,44.241862471952125,0,Core rentavel,1,-0.07746723960253321,"margem baixa, abaixo do esperado pelo modelo, shipping acima do esperado"
2024,1,Europe,Switzerland,Clothing,Suits,31,9333.8,5268.54,230.25,3835.01,301.09032258064514,1.4193548387096775,0.25806451612903225,10.516129032258064,28,0.06603634104009086,0.4108733849021835,0.024668409436671025,0.5644582056611456,123.71000000000001,301.09032258064514,0.1100782747130963,0.009877726174484337,-0.13637571499346934,-0.1842105263157895,0.4335706360354368,0.016271201709910078,-0.02269725113325327,0.008397207726760947,0.41731660426163275,0.02531503356874558,-0.006443219359449248,-0.0006466241320745546,44.23881838533079,1,Pressao logistica,1,-0.11016946446795506,"margem baixa, crescimento fraco"
2021,2,Asia,South Korea,Accessories,Helmets,19,2627.44,1510.6,29.11,1087.73,138.2863157894737,0.631578947368421,0.10526315789473684,2.6315789473684212,14,0.11969826142557013,0.4139885211460585,0.011079225405718113,0.5749322534482233,57.24894736842106,138.2863157894737,0.04418484705135296,0.01944038194104992,-0.30167626458144736,-0.24,0.409132305787842,0.04034317765956789,0.004856215358216509,-0.029263952253849774,0.4283533999791351,0.010721652935295149,-0.014364878833076578,0.0003575724704229649,44.23862161067465,2,Perfil misto,1,-0.12301696581289379,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2022,4,Asia,China,Clothing,Jackets,31,5843.72,3157.54,236.48,2449.7,188.50709677419357,2.096774193548387,0.3870967741935484,1.1612903225806452,30,0.0525247616244447,0.41920215205382866,0.04046737352234535,0.5403304744238259,79.02258064516128,188.50709677419357,0.08334830936312794,0.014679712077015962,2.2230774291165054,1.5833333333333335,0.4367210290997393,0.0167797798433044,-0.017518877045910652,0.02368759367904095,0.41817132401395196,0.03806525792420979,0.0010308280398766967,0.0024021155981355582,44.2339993362054,1,Pressao logistica,1,-0.031141891521210552,"pressao de shipping, shipping acima do esperado"
2023,4,North America,Canada,Technical equipment,Boots,62,38571.58,21629.670000000002,1199.46,15742.45,622.1222580645161,1.596774193548387,0.3225806451612903,6.354838709677419,62,0.02305505763569965,0.40813599028092706,0.03109698902663567,0.5607670206924373,253.91048387096777,622.1222580645161,0.24205177700269717,0.09744807488294743,0.4259685158195372,0.40909090909090917,0.42104935502193697,0.027865076891320666,-0.012913364741009903,0.0032319121353150057,0.4104500667530582,0.03088612868323039,-0.0023140764721311102,0.00021086034340528012,44.22693778565856,0,Core rentavel,1,-0.057576225215607124,"margem baixa, pressao de shipping"
2022,2,North America,Canada,Clothing,Suits,44,12485.05,6856.12,467.66999999999996,5161.26,283.75113636363636,1.6136363636363635,0.3409090909090909,5.2727272727272725,42,0.05181877525520523,0.413395220683938,0.03745840024669505,0.549146379069367,117.30136363636365,283.75113636363636,0.09827070231117441,0.04124717304071613,2.7448466511395053,2.3846153846153846,0.4236642120253414,0.027866188730027525,-0.010268991341403355,0.009592211516667525,0.4144157724125288,0.03707573042240533,-0.0010205517285907795,0.00038266982428972196,44.224622280576064,1,Pressao logistica,1,-0.009201711161416326,"margem baixa, pressao de shipping"
2023,2,Europe,Italy,Technical equipment,Skis,57,42349.05,23779.47,514.71,18054.87,742.9657894736843,0.5964912280701754,0.10526315789473684,8.666666666666666,17,0.25472259708305145,0.4263347111682552,0.012153991647982658,0.561511297183762,316.7521052631579,742.9657894736843,0.2749140882316798,0.06492478092628175,0.06356581932269423,0.1875,0.43250139080075173,0.01639951323974293,-0.006166679632496508,-0.004245521591760273,0.4347423878302565,0.011002058081229558,-0.008407676662001262,0.0011519335667531001,44.21868047112331,0,Core rentavel,1,-0.03751404210396292,"shipping acima do esperado, dependencia de poucos SKUs"
2023,4,North America,Canada,Accessories,Helmets,54,6859.89,3748.99,246.06,2864.84,127.03500000000001,1.6481481481481481,0.35185185185185186,6.37037037037037,33,0.0899766614333466,0.417621856910242,0.03586937982970572,0.5465087632600523,53.052592592592596,127.03500000000001,0.043048497482940346,0.017733779865755528,-0.08194094611829994,-0.06896551724137934,0.42104935502193697,0.027865076891320666,-0.00342749811169496,0.008004302938385055,0.41537509861764954,0.03588747083092799,0.0022467582925924656,-1.8091001222270142e-05,44.20905654859525,1,Pressao logistica,1,-0.13815045041889695,"margem baixa, pressao de shipping, crescimento fraco"
2024,1,North America,Canada,Accessories,Ski socks,71,1607.14,885.44,53.9,667.8,22.635774647887324,1.5774647887323943,0.3380281690140845,7.352112676056338,38,0.0626890003360006,0.4155207387035354,0.03353783740059982,0.5509414238958648,9.4056338028169,22.635774647887324,0.007887955439437166,0.003500828419303624,0.30096822582844673,0.3396226415094339,0.4210510719801284,0.028575903295321937,-0.005530333276593025,0.004961934105277881,0.41737888269833284,0.03369308506780094,-0.0018581439947974454,-0.00015524766720112493,44.19622281401022,1,Pressao logistica,1,-0.11777982237000195,"margem baixa, pressao de shipping"
2021,3,Asia,South Korea,Accessories,Neck warmers,33,1015.18,573.18,17.07,424.93,30.763030303030302,0.3939393939393939,0.09090909090909091,3.0303030303030303,26,0.0809019090210603,0.41857601607596684,0.016814752063673437,0.5646092318603597,12.876666666666667,30.763030303030302,0.015632121748171288,0.004917824088808545,0.22271458579115477,0.5,0.4094873914752311,0.040240123981644706,0.009088624600735729,-0.02342537191797127,0.4285809992242406,0.011511729722008297,-0.01000498314827375,0.00530302234166514,44.189874048755534,2,Perfil misto,1,-0.08418482600442456,"margem baixa, abaixo do esperado pelo modelo, shipping acima do esperado"
2023,1,Europe,Switzerland,Accessories,Hats,23,691.6,382.25,17.32,292.03000000000003,30.069565217391304,1.2173913043478262,0.21739130434782608,9.434782608695652,17,0.15958646616541353,0.4222527472527473,0.02504337767495662,0.5527038750722961,12.696956521739132,30.069565217391304,0.008850155453569188,0.0008211865280642458,-0.1035424852652258,-0.04166666666666663,0.4324616671767663,0.016261423507933522,-0.010208919924019011,0.008781954167023098,0.4234981756388733,0.0230365601162791,-0.001245428386126013,0.002006817558677522,44.18661064021284,2,Perfil misto,1,-0.1292880929515563,"shipping acima do esperado, dependencia de poucos SKUs, crescimento fraco"
2023,3,Asia,South Korea,Technical equipment,Boots,34,19141.64,11184.54,151.17,7805.93,562.9894117647059,0.29411764705882354,0.08823529411764706,4.970588235294118,34,0.04674050917267277,0.4077983913604059,0.00789744243439956,0.5843041662051947,229.58617647058824,562.9894117647059,0.1908641536578065,0.057333877346562014,-0.2415661614606055,-0.24444444444444446,0.43285356754157384,0.015384810415466932,-0.025055176181167926,-0.007487367981067371,0.4279992139526232,0.007807762810421531,-0.020200822592217282,8.967962397802946e-05,44.186186489694514,0,Core rentavel,1,-0.02519699594296354,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2022,3,Europe,Austria,Accessories,Ski socks,23,511.14,284.53000000000003,10.709999999999999,215.9,22.223478260869566,0.9130434782608695,0.21739130434782608,8.73913043478261,19,0.16275384434792817,0.4223891693078218,0.0209531635168447,0.5566576671753336,9.386956521739132,22.223478260869566,0.0049290683401236515,0.0008459821841402674,-0.2576674460184294,-0.2068965517241379,0.429264102179863,0.016549146515549472,-0.006874932872041217,0.0044040170012952275,0.42934234146135625,0.02057467590267432,-0.00695317215353447,0.000378487614170378,44.18474479825592,2,Perfil misto,1,-0.12290045689965245,"dependencia de poucos SKUs, crescimento fraco"
2022,3,Asia,Japan,Clothing,Jackets,39,7886.82,4558.4800000000005,109.02,3219.3199999999997,202.22615384615384,0.7435897435897436,0.15384615384615385,3.8461538461538463,38,0.05236838167981518,0.40818986613108954,0.013823061766339285,0.5779870721025712,82.54666666666665,202.22615384615384,0.058234710363017195,0.024287182817458657,-0.25791684146954297,-0.15217391304347827,0.4308817286827865,0.016405271876295317,-0.022691862551696973,-0.002582210109956032,0.4231237155686559,0.014179344892205441,-0.014933849437566371,-0.0003562831258661567,44.17789227434758,2,Perfil misto,1,-0.11592191145302,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2022,1,North America,USA,Accessories,Hats,54,1737.38,936.87,67.22,733.29,32.17370370370371,1.6111111111111112,0.3333333333333333,6.388888888888889,33,0.09327262890098885,0.42206655999263254,0.038690441929802345,0.539242998077565,13.579444444444444,32.17370370370371,0.008275469319394591,0.004615455497477106,2.0783342428949245,1.7000000000000002,0.4232169780991045,0.028713280632315194,-0.0011504181064719843,0.009977161297487151,0.4203516324959917,0.03646533339577797,0.0017149274966408168,0.0022251085340243767,44.1679792058804,1,Pressao logistica,1,-0.054080932617142086,"pressao de shipping, shipping acima do esperado"
2025,2,Europe,Italy,Clothing,Top base layers,51,3970.66,2244.34,40.769999999999996,1685.55,77.85607843137255,0.3137254901960784,0.058823529411764705,10.549019607843137,45,0.05167654747573451,0.42450121642245875,0.010267814418761616,0.5652309691587797,33.05,77.85607843137255,0.022024517700248214,0.005201060620783019,0.08049462172591948,0.2142857142857142,0.431682676069137,0.016024986329169266,-0.007181459646678268,-0.0057571719104076505,0.4491858484856695,0.0058175895345120455,-0.024684632063210754,0.00445022488424957,44.16761764783308,2,Perfil misto,1,-0.05435597854215707,"abaixo do esperado pelo modelo, shipping acima do esperado"
2025,1,Europe,Andorra,Clothing,Outerwear pants,27,4533.3,2570.6800000000003,86.56,1876.06,167.9,0.8888888888888888,0.2222222222222222,13.777777777777779,27,0.053014360399708825,0.41383980764564443,0.019094258046015045,0.5670659343083405,69.4837037037037,167.9,0.05094342485049774,0.004508033667014073,0.2170116702237388,0.17391304347826098,0.4308868741390168,0.016318075227523123,-0.017047066493372343,0.002776182818491922,0.43261379860903654,0.02202241399001128,-0.018773990963392106,-0.0029281559439962336,44.16564527064155,1,Pressao logistica,1,-0.10092600875567448,"margem baixa, abaixo do esperado pelo modelo"
2020,3,Europe,Italy,Clothing,Outerwear pants,19,3180.13,1841.1,40.59,1298.44,167.37526315789475,0.631578947368421,0.15789473684210525,5.7368421052631575,18,0.13015820107983006,0.4082977739903715,0.012763629159814223,0.5789385968498143,68.33894736842106,167.37526315789475,0.051469274422952675,0.01242174346579883,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.022000315548065863,-0.004509121249959957,0.41864057963945017,0.01456511993248476,-0.01034280564907869,-0.0018014907726705363,44.15597550470971,2,Perfil misto,1,-0.1271536786795287,"margem baixa, abaixo do esperado pelo modelo"
2021,4,Europe,Switzerland,Accessories,Helmets,21,2613.0,1487.16,41.91,1083.93,124.42857142857143,0.6666666666666666,0.14285714285714285,7.285714285714286,18,0.1654764638346728,0.4148220436280138,0.016039035591274398,0.5691389207807118,51.61571428571429,124.42857142857143,0.0417056243697471,0.003914839094056399,0.6187482265796509,0.75,0.43298502238883385,0.016430763728787514,-0.01816297876082007,-0.0003917281375131164,0.4212941663811432,0.015602458864805359,-0.006472122753129417,0.0004365767264690387,44.14940191598282,2,Perfil misto,1,-0.12304091741772571,"margem baixa, dependencia de poucos SKUs"
2025,2,North America,USA,Technical equipment,Poles,73,11776.78,6348.63,342.92,5085.2300000000005,161.32575342465753,1.3972602739726028,0.2602739726027397,9.438356164383562,16,0.25795081507848494,0.43180139223115316,0.029118315872420135,0.5390802918964267,69.66068493150685,161.32575342465753,0.054818627342368254,0.03233300329940673,0.06263073319249157,0.08955223880597019,0.4191594329936278,0.029242089680019647,0.012641959237525369,-0.0001237738075995122,0.42569385702997714,0.026494355091507712,0.0061075352011760176,0.002623960780912423,44.14903391160606,2,Perfil misto,1,-0.1009550861514995,"pressao de shipping, shipping acima do esperado, dependencia de poucos SKUs"
2022,2,Asia,China,Technical equipment,Poles,19,3364.13,1926.3899999999999,59.9,1377.8400000000001,177.05947368421053,1.1578947368421053,0.21052631578947367,0.631578947368421,11,0.1907030941134855,0.40956800123657533,0.01780549503140485,0.5726265037320198,72.51789473684211,177.05947368421053,0.05172885960570416,0.00999996371144795,2.5417320001028205,1.7142857142857144,0.4303799928208936,0.016297415991259945,-0.02081199158431829,0.0015080790401449037,0.41217798307739834,0.01834549745477775,-0.0026099818408230058,-0.0005400024233729005,44.14584715179146,1,Pressao logistica,1,-0.04834363163533356,"margem baixa, dependencia de poucos SKUs"
2023,1,North America,Canada,Technical equipment,Poles,61,10285.2,5544.93,321.13,4419.14,168.60983606557377,1.7868852459016393,0.32786885245901637,6.344262295081967,17,0.2909510753315443,0.4296600941158169,0.031222533348889664,0.5391173725352935,72.44491803278689,168.60983606557377,0.06100108394179027,0.02704500485283032,0.3069622592961734,0.21999999999999997,0.4200424652500383,0.028868685011028204,0.009617628865778605,0.0023538483378614597,0.422357374496875,0.0324104046371702,0.007302719618941911,-0.0011878712882805384,44.143115499171195,1,Pressao logistica,1,-0.0963698324253065,"pressao de shipping, dependencia de poucos SKUs"
2024,1,North America,USA,Accessories,Hats,74,2125.11,1175.28,69.37,880.46,28.717702702702706,1.6216216216216217,0.33783783783783783,8.391891891891891,39,0.07515846238547651,0.4143126708735077,0.032643016126224056,0.5530443130002681,11.898108108108108,28.717702702702706,0.008654733472646288,0.004615662458909957,0.07924639315526893,0.1384615384615384,0.4210510719801284,0.028575903295321937,-0.006738401106620717,0.004067112830902119,0.4155940195198498,0.03384627996252273,-0.0012813486463421064,-0.0012032638362986722,44.142139743720044,1,Pressao logistica,1,-0.12692210882969485,"margem baixa, pressao de shipping"
2023,3,Europe,Andorra,Accessories,Goggles,28,3324.63,1874.04,67.59,1383.0,118.73678571428572,1.1785714285714286,0.21428571428571427,11.785714285714286,20,0.12736755669051897,0.41598613981104665,0.020330081843693885,0.5636837783452594,49.392857142857146,118.73678571428572,0.06410095491167256,0.00510610998671673,0.5770208787073674,0.3999999999999999,0.43336077147655655,0.016276529721431343,-0.0173746316655099,0.004053552122262542,0.42355038436090336,0.020168055147781184,-0.0075642445498567135,0.0001620266959127016,44.138648696477134,1,Pressao logistica,1,-0.1415555111301302,margem baixa
2020,3,Europe,France,Accessories,Gloves,25,1187.58,693.09,4.12,490.37,47.5032,0.28,0.04,5.44,21,0.15146769059768606,0.412915340440223,0.003469239966991698,0.5836154195927854,19.6148,47.5032,0.02110662347875928,0.004691206635134294,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.017382749098214356,-0.013803510442782482,0.43100493223931724,0.003697992807203435,-0.01808959179909425,-0.00022875284021173703,44.136416263627524,2,Perfil misto,1,-0.077332445137402,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
2025,2,Europe,Austria,Technical equipment,Boots,35,20671.09,11702.26,368.14,8600.69,590.6025714285714,0.9714285714285714,0.17142857142857143,11.657142857142857,33,0.0480463294388443,0.41607336623274344,0.017809414017354672,0.5661172197499019,245.734,590.6025714285714,0.1755304740329647,0.0265389398537939,-0.3122402615836237,-0.20454545454545459,0.431682676069137,0.016024986329169266,-0.015609309836393581,0.0017844276881854061,0.43312868478435734,0.017870156293584346,-0.017055318551613907,-6.07422762296736e-05,44.135910599200216,0,Core rentavel,1,-0.060967459344835995,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2023,4,Europe,Switzerland,Accessories,Neck warmers,25,823.44,461.27,20.16,342.01,32.9376,1.44,0.28,9.56,21,0.1364519576411153,0.41534295152045075,0.024482658117167006,0.5601743903623821,13.680399999999999,32.9376,0.01023689159715599,0.0009759212177245966,-0.32930010001372745,-0.21875,0.4348937924225748,0.016520081939852257,-0.019550840902124056,0.007962576177314749,0.4196409183266564,0.026797049000720594,-0.004297966806205644,-0.0023143908835535874,44.13427435056152,1,Pressao logistica,1,-0.11556881377318212,"margem baixa, dependencia de poucos SKUs, crescimento fraco"
2023,1,Europe,Andorra,Accessories,Hats,24,718.34,410.81,17.56,289.96999999999997,29.930833333333336,1.625,0.3333333333333333,11.666666666666666,20,0.0954561906618036,0.4036667873151989,0.02444524876799287,0.5718879639168082,12.082083333333332,29.930833333333336,0.00879526945414942,0.0008153938209868483,0.01515894132474438,-0.040000000000000036,0.4324616671767663,0.016261423507933522,-0.028794879861567424,0.008183825260059348,0.40876931351993867,0.030340485355019785,-0.005102526204739777,-0.005895236587026915,44.12702996651547,1,Pressao logistica,1,-0.08233952625412921,margem baixa
2025,1,Europe,Austria,Accessories,Gloves,47,2451.05,1358.5,51.21,1041.34,52.150000000000006,0.851063829787234,0.1702127659574468,11.893617021276595,31,0.08137328899859246,0.4248546541278227,0.020893086636339528,0.5542522592358377,22.156170212765957,52.150000000000006,0.01503814432471029,0.0025022631359383147,-0.00950224953154577,-0.04081632653061229,0.4308868741390168,0.016318075227523123,-0.006032220011194078,0.004575011408816405,0.4370509252561391,0.016941404373354077,-0.012196271128316394,0.003951682262985451,44.118723026715344,2,Perfil misto,1,-0.10348884408342224,"abaixo do esperado pelo modelo, shipping acima do esperado"
2025,2,Europe,Switzerland,Clothing,Outerwear pants,33,5480.71,3009.89,159.71,2311.11,166.08212121212122,1.0909090909090908,0.2727272727272727,11.545454545454545,31,0.08674423569209098,0.42168076763776957,0.029140385096091567,0.5491788472661389,70.03363636363636,166.08212121212122,0.07926484725343112,0.007131335891132178,0.40290887900107464,0.375,0.431682676069137,0.016024986329169266,-0.010001908431367446,0.0131153987669223,0.42547203315352994,0.026391364002189593,-0.003791265515760367,0.002749021093901974,44.11343357593387,1,Pressao logistica,1,-0.13280154527689247,"pressao de shipping, shipping acima do esperado"
2020,3,North America,USA,Clothing,Top base layers,35,2930.94,1620.31,94.05000000000001,1216.5800000000002,83.74114285714286,1.6571428571428573,0.3142857142857143,4.457142857142857,34,0.05070386974827189,0.41508185087378113,0.032088681446907824,0.5528294676793111,34.75942857142858,83.74114285714286,0.04252253297885074,0.0232428935681122,0.0,0.0,0.42288313375475944,0.028542370930365053,-0.007801282880978311,0.003546310516542771,0.4183640912367931,0.032369028747051234,-0.0032822403630119457,-0.00028034730014341036,44.111374449469466,1,Pressao logistica,1,-0.13660832387258331,"margem baixa, pressao de shipping"
2025,3,North America,USA,Technical equipment,Boots,76,45431.76,26145.74,754.86,18531.16,597.7863157894737,0.9605263157894737,0.19736842105263158,9.578947368421053,74,0.03529799417852181,0.40788998709272983,0.016615248891964564,0.5754947640153056,243.83105263157896,597.7863157894737,0.22535486808421606,0.12181583768388489,-0.03939329535381597,0.07042253521126751,0.4195183151165017,0.029934280696889217,-0.011628328023771894,-0.013319031804924653,0.4267334525435162,0.020483682362054355,-0.018843465450786356,-0.003868433470089791,44.1070228472281,0,Core rentavel,1,-0.03623511169759108,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2025,4,Europe,France,Technical equipment,Poles,71,12177.93,6787.03,180.45,5210.45,171.52014084507042,0.6901408450704225,0.1267605633802817,10.591549295774648,19,0.21220847878087656,0.42786007145713595,0.014817789230189365,0.5573221393126746,73.38661971830986,171.52014084507042,0.05735017768626353,0.01345307341968118,0.03248581693090857,-0.053333333333333344,0.43491385603532734,0.01664366677345838,-0.007053784578191391,-0.0018258775432690132,0.43809328291916133,0.013327080421516018,-0.010233211462025382,0.0014907088086733473,44.09976623281363,2,Perfil misto,1,-0.12265540550653842,"abaixo do esperado pelo modelo, shipping acima do esperado, dependencia de poucos SKUs"
2021,2,Europe,Austria,Clothing,Outerwear pants,10,1641.35,941.43,18.5,681.4200000000001,164.135,0.3,0.1,7.8,10,0.14879215280104793,0.41515825387638233,0.011271209674962684,0.5735705364486551,68.14200000000001,164.135,0.03778032559650147,0.006016071285262268,0.8941487143849898,1.0,0.43599657847845197,0.017338366375172894,-0.020838324602069636,-0.00606715670021021,0.4271010351600455,0.010108462212955941,-0.011942781283663162,0.0011627474620067423,44.08553845097786,2,Perfil misto,1,-0.09789539387396118,"margem baixa, abaixo do esperado pelo modelo, shipping acima do esperado"
2022,1,Europe,Andorra,Clothing,Top base layers,17,1430.1399999999999,798.43,50.9,580.81,84.12588235294118,2.1176470588235294,0.4117647058823529,10.588235294117647,17,0.08341840658956466,0.4061210790551974,0.03559092116855693,0.5582879997762457,34.16529411764706,84.12588235294118,0.019579645623939483,0.0017962036121317237,0.6474542618068357,0.5454545454545454,0.4305274134026217,0.016674517599013613,-0.024406334347424286,0.018916403569543317,0.4032253850833837,0.04047645691113395,0.0028956939718137176,-0.004885535742577017,44.08052404909499,1,Pressao logistica,1,-0.07217029109748035,"margem baixa, pressao de shipping"
2025,1,Asia,South Korea,Accessories,Hats,32,947.84,539.46,13.08,395.3,29.62,0.90625,0.15625,7.125,24,0.10456406144496962,0.4170535111411209,0.013799797434166103,0.5691466914247131,12.353125,29.62,0.009037675925936522,0.0020259839488564364,-0.34200013316465805,-0.30434782608695654,0.43310218720381227,0.01779348530754508,-0.01604867606269139,-0.003993687873378978,0.43599591131939897,0.016355929986968696,-0.018942400178278085,-0.002556132552802593,44.07762804815448,2,Perfil misto,1,-0.0952986373500051,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2022,2,Europe,Switzerland,Accessories,Neck warmers,20,656.83,353.82,25.21,277.8,32.8415,1.7,0.35,8.7,17,0.10530883181340682,0.422940486883973,0.038381316322336066,0.5386781967936909,13.89,32.8415,0.010818906724298983,0.001094424615713361,1.4434866742897352,1.5,0.4357856465657034,0.016088511412214703,-0.01284515968173039,0.022292804910121363,0.4195559637149488,0.03629271446849423,0.0033845231690242117,0.002088601853841833,44.07631186494858,1,Pressao logistica,1,-0.0759550877801235,"pressao de shipping, shipping acima do esperado"
