Year,Quarter,Region,Country,Main_Category,Subcategory,orders,revenue,production_cost,shipping_cost,profit,avg_sales_price,avg_delivery_days,has_shipping_rate,avg_shop_age,unique_products,top_product_revenue_share,profit_margin_pct,shipping_ratio,production_ratio,profit_per_order,revenue_per_order,revenue_share_country_quarter,profit_share_region_quarter,profit_yoy_growth,orders_yoy_growth,region_margin_pct,region_shipping_ratio,margin_gap_vs_region,shipping_gap_vs_region,pred_profit_margin_pct,pred_shipping_ratio,margin_gap_vs_model,shipping_gap_vs_model,risk_score,cluster_id,cluster_label,anomaly_flag,anomaly_score,anomaly_reason
2020,3,Europe,Andorra,Technical equipment,Skis,6,4862.65,2949.6,118.82999999999998,1794.22,810.4416666666666,2.0,0.3333333333333333,8.666666666666666,4,0.5845619158277894,0.36897987722743775,0.02443729242285585,0.6065828303497065,299.0366666666667,810.4416666666666,0.23675871853823224,0.017164705770929406,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.0613182123109996,0.007164542013081671,0.3961303873332122,0.029154989909307923,-0.02715051010577446,-0.004717697486452073,60.693906204256756,0,Core rentavel,-1,0.13003116685397964,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
2021,3,Asia,China,Accessories,Helmets,5,654.71,300.15,85.36,269.2,130.942,5.0,1.0,2.0,5,0.2992928166669212,0.41117441309892927,0.1303783354462281,0.45844725145484255,53.839999999999996,130.942,0.03867919679417157,0.0031155207792042464,-0.1191099476439792,-0.16666666666666663,0.4094873914752311,0.040240123981644706,0.0016870216236981594,0.0901382114645834,0.3722163027636416,0.1150203013188333,0.03895811033528768,0.015358034127394796,60.67379257029132,1,Pressao logistica,-1,0.18860376095342846,"margem baixa, pressao de shipping, shipping acima do esperado"
2021,3,Asia,China,Clothing,Bottom base layers,6,1147.1,604.45,118.96000000000001,423.69,191.1833333333333,5.0,1.0,2.0,6,0.23120913608229451,0.36935751024322205,0.10370499520530034,0.5269374945514778,70.615,191.1833333333333,0.06776879327121046,0.004903473250152478,4.820717131474103,2.0,0.4094873914752311,0.040240123981644706,-0.04012988123200906,0.06346487122365563,0.3571406089362489,0.1022371556653167,0.012216901306973171,0.0014678395399836397,60.56886201448385,1,Pressao logistica,-1,0.16540885331719446,"margem baixa, pressao de shipping, shipping acima do esperado"
2021,1,Europe,Switzerland,Accessories,Hats,8,216.07,126.65,9.05,80.37,27.00875,0.875,0.25,7.5,8,0.20400796038320915,0.37196278983662706,0.0418845744434674,0.5861526357199056,10.04625,27.00875,0.0059997645299985445,0.0005298405652582019,-0.6607286082147832,-0.6,0.4367853406540487,0.016634597591327495,-0.06482255081742166,0.025249976852139908,0.39755704478580994,0.03025362641444548,-0.025594254949182882,0.011630948029021922,60.339008180583576,1,Pressao logistica,-1,0.09101514287390577,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,1,Asia,China,Accessories,Gloves,9,477.17,262.06,43.7,171.41000000000003,53.01888888888889,5.444444444444445,1.0,2.0,9,0.14206676865687282,0.3592220801810676,0.09158161661462372,0.5491963032043087,19.04555555555556,53.01888888888889,0.04046992849467336,0.002221061509578061,-0.10584246218049032,0.0,0.40708694621974784,0.04073193841035938,-0.04786486603868023,0.05084967820426434,0.35544396975344966,0.09387073203186753,0.0037781104276179422,-0.002289115417243817,60.30942331284672,1,Pressao logistica,-1,0.09039736603847892,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2025,3,Europe,Switzerland,Technical equipment,Poles,18,2984.07,1812.85,65.21,1106.01,165.78166666666667,1.5,0.2777777777777778,11.555555555555555,9,0.30979501151112404,0.37063808824860006,0.021852704527708797,0.6075092072236911,61.445,165.78166666666667,0.04452251616738164,0.003566868093992252,-0.3976964548276425,-0.3571428571428571,0.4327900499002377,0.01756136303996156,-0.062151961651637666,0.004291341487747239,0.4234399040360892,0.026038116237197817,-0.05280181578748916,-0.00418541170948902,59.86636059921907,1,Pressao logistica,-1,0.06478825800773225,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
2020,2,Europe,Switzerland,Accessories,Ski socks,10,199.09,116.8,8.600000000000001,73.69,19.909,1.6,0.4,6.8,8,0.2952935858154604,0.3701341102014164,0.04319654427645789,0.5866693455221257,7.369,19.909,0.0072848341235695795,0.0006144438582671716,0.0,0.0,0.43794650864191487,0.016552699031838085,-0.06781239844049847,0.026643845244619803,0.39234043854029466,0.040414434869383245,-0.022206328338878256,0.0027821094070746427,59.49900904257003,1,Pressao logistica,-1,0.027365358340824653,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,1,Asia,China,Clothing,Outerwear pants,9,1651.18,904.47,153.54000000000002,593.17,183.46444444444444,5.666666666666667,1.0,0.7777777777777778,9,0.14655579646071296,0.35924005862474107,0.09298804491333472,0.5477718964619241,65.90777777777777,183.46444444444444,0.07983653426335253,0.004910444834132065,0.0,0.0,0.40689091573668956,0.03778800731172781,-0.0476508571119485,0.05520003760160691,0.3594961338798889,0.10267157011041422,-0.00025607525514781404,-0.009683525197079504,59.48450170857924,1,Pressao logistica,-1,0.09413431585150989,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2021,4,Asia,China,Clothing,Outerwear pants,10,1744.4,970.77,163.38,610.25,174.44,5.1,1.0,2.0,10,0.13451616601696859,0.34983375372620956,0.09365971107544141,0.5565065351983489,61.025,174.44,0.07778141922998892,0.005331512159254998,4.304215558452848,9.0,0.4108663216157494,0.03795818143401554,-0.06103256788953981,0.05570152964142587,0.3449440847260856,0.09988938444043505,0.004889669000123942,-0.0062296733649936376,59.417774509270714,1,Pressao logistica,-1,0.17461428791423894,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2023,2,Europe,Switzerland,Accessories,Neck warmers,18,615.02,365.76,23.95,225.31,34.16777777777778,1.5555555555555556,0.3333333333333333,9.666666666666666,14,0.25630060811030536,0.36634580989236126,0.03894182303014536,0.5947123670774934,12.517222222222223,34.16777777777778,0.01003077962881777,0.0008102081261454965,-0.1889488840892729,-0.09999999999999998,0.43250139080075173,0.01639951323974293,-0.06615558090839047,0.022542309790402427,0.39323692216817624,0.036665501850455834,-0.026891112275814977,0.002276321179689525,59.37030591338175,1,Pressao logistica,-1,0.026884885649718027,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,3,Asia,China,Accessories,Helmets,6,867.22,491.32,70.3,305.6,144.53666666666666,5.0,1.0,1.0,6,0.230402896612163,0.3523903969004405,0.08106362860635133,0.5665459744932082,50.93333333333334,144.53666666666666,0.1383130408709438,0.006117248599298198,0.0,0.0,0.4162331152973843,0.03989787511050827,-0.06384271839694383,0.04116575349584306,0.3526005086665258,0.09423316204754505,-0.00021011176608531912,-0.013169533441193718,59.12170497650007,1,Pressao logistica,-1,0.10268840642645594,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2020,1,Europe,Andorra,Accessories,Goggles,18,1930.25,1132.2,101.13,696.9200000000001,107.23611111111111,2.2222222222222223,0.4444444444444444,8.555555555555555,15,0.12362129257868153,0.3610516772438804,0.052392177179121875,0.5865561455769979,38.71777777777778,107.23611111111111,0.036075359702314035,0.0027007863058058808,0.0,0.0,0.43270469970247877,0.016130129922940693,-0.07165302245859839,0.03626204725618118,0.38134482871195763,0.04895999068533564,-0.020293151468077253,0.003432186493786238,59.014194947679776,1,Pressao logistica,-1,0.013607314607784748,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,4,Asia,China,Accessories,Helmets,12,1615.3999999999999,823.91,171.63,619.8599999999999,134.61666666666665,5.666666666666667,1.0,2.0,11,0.14985142998638107,0.38371920267426024,0.10624613098922868,0.5100346663365111,51.654999999999994,134.61666666666665,0.07202941104340982,0.005415470916896031,1.1068624451922089,0.7142857142857142,0.4108663216157494,0.03795818143401554,-0.027147118941489135,0.06828794955521314,0.36639401726594484,0.10069852841933663,0.017325185408315402,0.005547602569892049,58.864063484046106,1,Pressao logistica,-1,0.12864039283954198,"margem baixa, pressao de shipping, shipping acima do esperado"
2021,3,Asia,China,Accessories,Hats,6,195.4,106.74000000000001,17.27,71.39,32.56666666666667,6.5,1.0,2.0,6,0.22558853633572157,0.3653531218014329,0.0883828045035824,0.5462640736949846,11.898333333333333,32.56666666666667,0.011543912653817911,0.0008262148158521217,1.233030966531123,1.0,0.4094873914752311,0.040240123981644706,-0.04413426967379819,0.04814268052193769,0.3506275745222291,0.08856668153355651,0.014725547279203832,-0.00018387702997411937,58.79847743585616,1,Pressao logistica,-1,0.10967746910218623,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2020,4,Asia,China,Technical equipment,Poles,5,618.6800000000001,343.33,48.48,226.87,123.73600000000002,5.8,1.0,1.0,4,0.3672981185750307,0.36670007111915687,0.07836038016422059,0.5549395487166224,45.374,123.73600000000002,0.052178503987942985,0.0032524113174222705,0.0,0.0,0.4190320502221442,0.036970292700974766,-0.052331979102987314,0.04139008746324582,0.3675096241211974,0.09448504325879366,-0.0008095530020405528,-0.01612466309457307,58.586463951856004,1,Pressao logistica,-1,0.11250523421789482,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2021,4,Asia,China,Clothing,Bottom base layers,9,1833.6299999999999,985.24,176.24,672.15,203.73666666666665,5.222222222222222,1.0,2.0,9,0.16110120362341365,0.3665679553672224,0.096115355878776,0.5373166887540016,74.68333333333334,203.73666666666665,0.0817601145050932,0.005872307903061445,1.451938861124284,0.2857142857142858,0.4108663216157494,0.03795818143401554,-0.044298366248526955,0.05815717444476046,0.35693855622621534,0.10034993742740263,0.009629399141007078,-0.004234581548626631,58.55626600029192,1,Pressao logistica,-1,0.1247617460690087,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2021,4,Asia,China,Accessories,Hats,10,309.51,167.86,30.099999999999998,111.55,30.951,4.1,1.0,2.0,10,0.1451649381280088,0.36040838745113246,0.09725049271429033,0.5423411198345773,11.155,30.951,0.013800806618822443,0.0009745680972796314,9.69511025886865,4.0,0.4108663216157494,0.03795818143401554,-0.05045793416461691,0.05929231128027479,0.3503223334005405,0.0954668191012803,0.010086054050591986,0.0017836736130100311,58.4001057250179,1,Pressao logistica,-1,0.17714833441981526,"margem baixa, pressao de shipping, shipping acima do esperado"
2021,1,Europe,Andorra,Accessories,Helmets,6,713.62,426.27000000000004,20.4,266.95,118.93666666666667,0.5,0.16666666666666666,9.833333333333334,6,0.24529861831226704,0.3740786412936857,0.028586642751043972,0.5973347159552703,44.49166666666667,118.93666666666667,0.02455541019392587,0.0017598723266850438,-0.7578794612489229,-0.7142857142857143,0.4367853406540487,0.016634597591327495,-0.06270669936036305,0.011952045159716478,0.4082039744148617,0.02448185503919884,-0.03412533312117605,0.0041047877118451336,58.37273139417197,1,Pressao logistica,-1,0.057387033777978824,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2023,3,North America,Canada,Technical equipment,Skis,50,39881.28,22795.13,2132.75,14953.4,797.6256,2.18,0.48,6.6,14,0.19963702268332412,0.37494784520456714,0.05347747113432668,0.5715746836611062,299.068,797.6256,0.2918532525810767,0.1182075462823563,-0.02467055057384593,-0.038461538461538436,0.42247835834849556,0.028880457560822408,-0.04753051314392842,0.024597013573504273,0.3914344295561709,0.0492417337349316,-0.016486584351603772,0.004235737399395083,58.25879828321534,1,Pressao logistica,-1,0.07948693965379117,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,2,North America,Canada,Technical equipment,Skis,18,14103.15,8413.52,572.3199999999999,5117.31,783.5083333333333,1.8333333333333333,0.4444444444444444,4.777777777777778,11,0.23758734750747174,0.36284872528477685,0.04058100495279423,0.596570269762429,284.295,783.5083333333333,0.24896191945250495,0.09400452083469195,-0.28841947473882246,-0.052631578947368474,0.4221074846460879,0.026590677513577615,-0.05925875936131103,0.013990327439216615,0.38402718004113257,0.04196716574530975,-0.021178454756355714,-0.0013861607925155228,57.98442447846295,1,Pressao logistica,-1,0.05517621193712807,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2022,3,Asia,China,Accessories,Hats,20,627.48,369.53000000000003,30.86,227.09,31.374000000000002,2.3,0.45,1.35,16,0.12451392873079618,0.3619079492573468,0.04918085038566966,0.5889112003569835,11.3545,31.374000000000002,0.010747800099276868,0.001713211593136652,2.1809777279731053,2.3333333333333335,0.4308817286827865,0.016405271876295317,-0.0689737794254397,0.03277557850937435,0.38321043082383915,0.04696292548067938,-0.021302481566492337,0.0022179249049902802,57.726131517669586,1,Pressao logistica,-1,0.07618564702725783,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,4,Europe,Switzerland,Clothing,Suits,7,2083.64,1246.6,68.83000000000001,768.21,297.66285714285715,1.5714285714285714,0.2857142857142857,6.571428571428571,7,0.18081338426983548,0.36868652934288076,0.03303353746328541,0.5982799331938339,109.74428571428572,297.66285714285715,0.074430733344407,0.00581367629490348,0.0,0.0,0.4341786801687102,0.01632473262967952,-0.06549215082582943,0.016708804833605893,0.4003468964802869,0.03102578967804457,-0.03166036713740611,0.002007747785240842,57.557544195966656,1,Pressao logistica,-1,0.030817477845830887,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,4,North America,Canada,Clothing,Top base layers,25,2150.7,1259.62,99.17,791.9100000000001,86.02799999999999,1.84,0.4,3.44,24,0.09023573720184126,0.3682103501185661,0.04611056865206677,0.5856790812293672,31.676400000000005,86.02799999999999,0.03416078233544309,0.012228115478029277,0.0,0.0,0.42175249324574676,0.02835606408959631,-0.05354214312718064,0.017754504562470463,0.3924275038200804,0.04132796234771188,-0.024217153701514282,0.00478260630435489,57.531855575783176,1,Pressao logistica,-1,0.02436368309761605,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2025,3,Europe,Andorra,Clothing,Bottom base layers,25,3556.61,2101.52,127.37,1327.72,142.2644,1.56,0.36,13.64,23,0.0927793601210141,0.37331054009295367,0.03581219194682577,0.5908772679602206,53.1088,142.2644,0.05302544292728963,0.004281880006288725,-0.28387350797991395,-0.1071428571428571,0.4327900499002377,0.01756136303996156,-0.05947950980728406,0.018250828906864212,0.41405978291783485,0.03595284982120722,-0.04074924282488118,-0.00014065787438145155,56.95722788604528,1,Pressao logistica,-1,0.00956051867847807,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,2,Europe,Switzerland,Clothing,Bottom base layers,6,1042.24,640.63,38.25,363.36,173.70666666666668,3.1666666666666665,0.5,7.0,6,0.24817700337734114,0.3486337120049125,0.036699800429843416,0.6146664875652441,60.56,173.70666666666668,0.03813624751092048,0.0030297777220784296,0.0,0.0,0.43794650864191487,0.016552699031838085,-0.08931279663700237,0.02014710139800533,0.37087610823114214,0.049429452546039934,-0.022242396226229644,-0.012729652116196519,56.81124441296828,1,Pressao logistica,-1,0.07239543962892647,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2025,4,Europe,Switzerland,Clothing,Suits,24,6468.91,3680.22,335.32,2453.37,269.53791666666666,2.7083333333333335,0.5,12.0,24,0.060044118715517764,0.379255546915941,0.051835626094658915,0.5689088269894,102.22375,269.53791666666666,0.07621936778872153,0.006334456090288404,-0.44332809192210043,-0.3142857142857143,0.43491385603532734,0.01664366677345838,-0.05565830911938635,0.03519195932120053,0.40865419908571304,0.049981479265375515,-0.029398652169772055,0.0018541468292833999,56.75732950247953,1,Pressao logistica,-1,0.050098820524031806,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,3,Europe,Switzerland,Technical equipment,Skis,6,5364.0599999999995,3161.05,126.16,2076.85,894.0099999999999,1.1666666666666667,0.16666666666666666,6.333333333333333,4,0.31142641954042277,0.38717874147567327,0.02351949829047401,0.5893017602338528,346.14166666666665,894.0099999999999,0.22263330248156157,0.01986853294487562,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.043119348062764074,0.0062467478806998294,0.4216354884968414,0.020062772455704647,-0.03445674702116813,0.003456725834769362,56.735419904251685,0,Core rentavel,-1,0.07448530771766326,"margem baixa, abaixo do esperado pelo modelo, shipping acima do esperado"
2022,2,Europe,Andorra,Clothing,Outerwear pants,14,2229.28,1243.8600000000001,138.54,846.88,159.23428571428573,3.0,0.5714285714285714,10.428571428571429,14,0.10902174693174477,0.379889471039977,0.062145625493432846,0.5579649034665901,60.49142857142857,159.23428571428573,0.04540857594878051,0.003336379836412279,0.050016118233441764,0.3999999999999999,0.4357856465657034,0.016088511412214703,-0.0558961755257264,0.04605711408121814,0.3924075388419555,0.05873205942357893,-0.012518067801978505,0.003413566069853914,56.56310029896808,1,Pressao logistica,-1,0.010258006117721652,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,3,Europe,Switzerland,Accessories,Gloves,15,752.92,442.53000000000003,35.129999999999995,275.26,50.19466666666666,2.0,0.4666666666666667,7.933333333333334,13,0.15989746586622747,0.3655899697178983,0.04665834351591138,0.5877516867661904,18.350666666666665,50.19466666666666,0.01579682246618166,0.0012416547144356545,1.1745931426765677,1.1428571428571428,0.43270415536061874,0.016439722748947196,-0.06711418564272043,0.030218620766964185,0.38037740454937446,0.046533936251163775,-0.014787434831476154,0.00012440726474760577,56.1773657631953,1,Pressao logistica,-1,0.016711790546901306,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2025,4,Asia,South Korea,Clothing,Jackets,26,5383.99,3134.3,150.91,2098.78,207.07653846153846,1.0384615384615385,0.23076923076923078,6.6923076923076925,25,0.08235156454599656,0.3898187032293894,0.02802939827154211,0.5821518984990686,80.7223076923077,207.07653846153846,0.0678641484281429,0.011683428400799077,-0.3837141355383743,-0.29729729729729726,0.43260380847512525,0.017865369259379718,-0.042785105245735866,0.01016402901216239,0.43545633323147787,0.021776615545494604,-0.04563763000208848,0.006252782726047505,55.808412773481265,1,Pressao logistica,-1,0.03703284147862518,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2025,3,Europe,Andorra,Clothing,Jackets,20,3872.54,2329.37,96.14,1447.03,193.627,1.55,0.3,13.7,20,0.07677390033414762,0.3736643133447298,0.024826083139231615,0.6015096035160385,72.3515,193.627,0.05773563836171135,0.004666653229219996,-0.35207515235097364,-0.2857142857142857,0.4327900499002377,0.01756136303996156,-0.0591257365555079,0.007264720099270056,0.4224724550571643,0.028423760240280812,-0.04880814171243447,-0.0035976771010491973,55.47842777067511,1,Pressao logistica,-1,0.03805884153467998,"margem baixa, abaixo do esperado pelo modelo, crescimento fraco"
2022,1,Asia,China,Accessories,Gloves,25,1201.43,700.91,53.97,446.54999999999995,48.0572,1.76,0.4,1.2,21,0.1062234170946289,0.37168207885602983,0.0449214685832716,0.5833964525606985,17.862,48.0572,0.014655045386325357,0.00254171373148677,1.6051572253660806,1.7777777777777777,0.4301988559982552,0.017186572899191316,-0.05851677714222536,0.02773489568408028,0.3888062644057294,0.04152435045753175,-0.017124185549699578,0.0033971181257398467,55.26447356526327,1,Pressao logistica,-1,0.02038873118659501,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2020,4,Europe,Switzerland,Technical equipment,Skis,10,8341.41,4559.88,325.56,3455.9699999999993,834.141,1.5,0.3,6.6,3,0.5861706833736742,0.4143148460512071,0.039029372731948196,0.5466557812168447,345.5969999999999,834.141,0.29796762561016776,0.02615416470092498,0.0,0.0,0.4341786801687102,0.01632473262967952,-0.019863834117503087,0.022704640102268678,0.41441827857917607,0.03318585274211789,-0.00010343252796896074,0.005843519989830306,55.229120060208594,0,Core rentavel,-1,0.06822892081305887,"margem baixa, pressao de shipping, shipping acima do esperado"
2020,2,Asia,China,Accessories,Goggles,5,470.62,250.18,40.39,180.04999999999998,94.124,5.0,1.0,1.0,4,0.36774892694743105,0.382580425821257,0.08582295695040584,0.5315966172283371,36.01,94.124,0.038393387415727405,0.0030337883650804133,0.0,0.0,0.40769468793636565,0.03795097168508269,-0.025114262115108643,0.04787198526532315,0.36542792678668884,0.1000650559248705,0.01715249903456817,-0.014242098974464656,55.217385931765946,1,Pressao logistica,-1,0.1338562962585067,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2022,1,Europe,Andorra,Technical equipment,Poles,26,4383.74,2434.15,242.66,1706.93,168.6053846153846,2.3076923076923075,0.46153846153846156,10.538461538461538,10,0.24244366682330612,0.38937756345038715,0.05535456026132937,0.5552678762882836,65.65115384615385,168.6053846153846,0.06001655481805171,0.005278824110562841,0.9797149186393106,1.1666666666666665,0.4305274134026217,0.016674517599013613,-0.04114984995223453,0.038680042662315756,0.39347280759936176,0.051037371090091405,-0.004095244148974608,0.004317189171237967,55.1518226139147,1,Pressao logistica,-1,0.00952817021884167,"margem baixa, pressao de shipping, shipping acima do esperado"
2025,2,Europe,Andorra,Accessories,Neck warmers,20,651.24,380.22,27.6,243.42,32.562,2.25,0.45,13.55,16,0.14890055893372642,0.3737792518887046,0.0423806891468583,0.5838400589644371,12.171,32.562,0.00872023308586907,0.0007511151709003011,0.05285467128027688,0.11111111111111116,0.431682676069137,0.016024986329169266,-0.05790342418043243,0.026355702817689036,0.3982634081626296,0.04710647273623312,-0.02448415627392503,-0.004725783589374817,55.025558570172294,1,Pressao logistica,-1,0.00700796467080389,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,1,Asia,China,Clothing,Bottom base layers,8,1030.74,525.8199999999999,102.41,402.51,128.8425,5.0,1.0,2.0,8,0.19648990045986378,0.3905058501659002,0.09935580262723868,0.510138347206861,50.31375,128.8425,0.08741952364272611,0.005215561917159239,0.35676003640408527,0.6000000000000001,0.40708694621974784,0.04073193841035938,-0.01658109605384761,0.058623864216879304,0.3663833608462733,0.10159590176352569,0.024122489319626905,-0.002240099136287005,54.98266102136877,1,Pressao logistica,-1,0.10501045660809694,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2022,3,Europe,Switzerland,Technical equipment,Skis,18,13622.57,7662.95,661.62,5298.0,756.8094444444445,2.4444444444444446,0.4444444444444444,8.88888888888889,7,0.24468951159729774,0.38891339886673365,0.04856792807818202,0.5625186730550843,294.3333333333333,756.8094444444445,0.27176763263628706,0.020759673976725967,-0.33345830465912396,-0.1428571428571429,0.429264102179863,0.016549146515549472,-0.040350703313129344,0.03201878156263255,0.3985040731771962,0.04629171776706042,-0.009590674310462566,0.0022762103111216014,54.97527617414208,1,Pressao logistica,-1,0.05172400398937338,"margem baixa, pressao de shipping, shipping acima do esperado"
2025,4,Europe,Austria,Technical equipment,Poles,44,6755.46,3945.1,149.92,2660.44,153.53318181818182,1.2045454545454546,0.25,11.818181818181818,11,0.39132198251488426,0.3938207020691411,0.02219241916908693,0.5839868787617719,60.46454545454546,153.53318181818182,0.04346945370435552,0.00686909857088286,-0.17651283003683405,-0.06382978723404253,0.43491385603532734,0.01664366677345838,-0.041093153966186236,0.005548752395628551,0.4236347539559787,0.024701360944652438,-0.02981405188683761,-0.0025089417755655083,54.91307855118299,1,Pressao logistica,-1,0.01969022753012084,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
2020,1,Asia,China,Accessories,Goggles,12,1427.38,768.3,120.89,538.19,118.94833333333334,4.333333333333333,1.0,0.5,10,0.17518810688113887,0.37704745757962144,0.08469363449116563,0.5382589079292129,44.84916666666667,118.94833333333334,0.06901553572404229,0.004455303378932746,0.0,0.0,0.40689091573668956,0.03778800731172781,-0.029843458157068126,0.04690562717943782,0.3623336247113475,0.09058626145868542,0.014713832868273935,-0.005892626967519798,54.87099951191931,1,Pressao logistica,-1,0.0731020240411856,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2025,3,Asia,South Korea,Technical equipment,Skis,17,13858.79,8374.39,242.92,5241.48,815.2229411764706,1.2941176470588236,0.23529411764705882,6.764705882352941,11,0.20356250437448,0.37820617817284186,0.017528225768627708,0.6042655960585303,308.32235294117646,815.2229411764706,0.21221939153256453,0.03796680552026348,-0.43699690435731586,-0.37037037037037035,0.4290505026605843,0.018283197661028296,-0.050844324487742454,-0.0007549718924005876,0.42109564614599004,0.02209038711830778,-0.04288946797314819,-0.004562161349680072,54.74891562559988,0,Core rentavel,-1,0.10220766237592693,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
2020,3,Europe,Andorra,Technical equipment,Poles,6,1028.1399999999999,597.88,27.15,403.10999999999996,171.35666666666665,2.0,0.3333333333333333,8.666666666666666,4,0.6142743206178147,0.3920769545003599,0.026406909564845257,0.5815161359347949,67.18499999999999,171.35666666666665,0.050059352179963205,0.0038564192480963046,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.03822113503807745,0.009134159155071077,0.3931927673973085,0.02931135264965078,-0.0011158128969486203,-0.0029044430848055233,54.72114303858332,1,Pressao logistica,-1,0.006626990733582083,"margem baixa, dependencia de poucos SKUs"
2020,2,Asia,China,Clothing,Suits,7,2041.38,1040.21,210.74,790.4300000000001,291.6257142857143,5.142857142857143,1.0,1.0,7,0.1830477422136006,0.387203754323056,0.10323408674524097,0.5095621589317031,112.91857142857144,291.6257142857143,0.16653668182975143,0.013318507844546024,0.0,0.0,0.40769468793636565,0.03795097168508269,-0.02049093361330967,0.06528311506015827,0.3548116419004239,0.10464273808178481,0.03239211242263207,-0.0014086513365438452,54.71429479922635,1,Pressao logistica,-1,0.12732559734227267,"margem baixa, pressao de shipping, dependencia de poucos SKUs"
2022,1,Europe,Switzerland,Technical equipment,Boots,23,13666.02,7975.08,552.8499999999999,5138.09,594.1747826086956,1.8695652173913044,0.34782608695652173,8.695652173913043,23,0.06577481958902445,0.3759755949427851,0.04045435320598096,0.5835700518512339,223.39521739130436,594.1747826086956,0.18644676185997358,0.01588997403188287,-0.10327670008813494,0.1499999999999999,0.4305274134026217,0.016674517599013613,-0.05455181845983659,0.023779835606967347,0.40100814660235495,0.03868824616472902,-0.025032551659569857,0.0017661070412519422,54.70903210065532,1,Pressao logistica,-1,0.013890577726589748,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2021,3,Europe,Switzerland,Technical equipment,Boots,10,5701.11,3376.67,172.01,2152.43,570.111,1.4,0.3,7.6,10,0.12569482083313602,0.37754577617341184,0.030171317515361045,0.5922829063112272,215.243,570.111,0.11961353467854875,0.00970927434786288,-0.23737599206349203,0.0,0.43270415536061874,0.016439722748947196,-0.055158379187206896,0.013731594766413849,0.4078442934070739,0.029633118584621834,-0.03029851723366206,0.0005381989307392115,54.55036850752516,1,Pressao logistica,-1,0.02435616880241276,"margem baixa, abaixo do esperado pelo modelo, pressao de shipping"
2023,2,Europe,Switzerland,Clothing,Suits,20,5404.08,3240.3,137.95,2025.83,270.204,0.9,0.2,9.4,20,0.07299114742934967,0.37487046823881215,0.025527009222661396,0.5996025225385265,101.2915,270.204,0.08813881756122002,0.007284825033018202,-0.3955110091277739,-0.2592592592592593,0.43250139080075173,0.01639951323974293,-0.05763092256193958,0.009127495982918465,0.4100339092023328,0.023325499961483327,-0.03516344096352064,0.0022015092611780696,54.52087885054296,1,Pressao logistica,-1,0.010638588795970572,"margem baixa, abaixo do esperado pelo modelo, shipping acima do esperado"
2020,3,Europe,Switzerland,Accessories,Gloves,7,330.66,204.08,0.0,126.58000000000001,47.237142857142864,0.0,0.0,6.0,7,0.2393697453577693,0.38281013730115526,0.0,0.6171898626988447,18.082857142857144,47.237142857142864,0.013723919530831715,0.001210948744571036,0.0,0.0,0.43029808953843734,0.01727275040977418,-0.04748795223728208,-0.01727275040977418,0.43427926705953845,0.0,-0.05146912975838319,0.0,54.44008764529291,1,Pressao logistica,-1,0.055074043929260186,"margem baixa, abaixo do esperado pelo modelo, dependencia de poucos SKUs"
